ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.69,0.85,0.06,0.87,0.12,0.7,0.18,0.7,0.18,0.49,0.12,0.94,0.05,0.98,0.02,0.86,0.05,0.95,0.02,0.78,0.15
0.69,0.86,0.06,0.87,0.11,0.72,0.17,0.7,0.17,0.57,0.11,0.94,0.04,0.94,0.04,0.87,0.04,0.88,0.04,0.78,0.14
0.68,0.87,0.06,0.88,0.1,0.74,0.15,0.73,0.15,0.57,0.1,0.93,0.05,0.94,0.04,0.85,0.05,0.89,0.04,0.8,0.12
0.69,0.88,0.05,0.9,0.09,0.75,0.14,0.74,0.14,0.6,0.09,0.93,0.05,0.94,0.05,0.85,0.05,0.86,0.05,0.82,0.12
0.68,0.87,0.06,0.88,0.1,0.76,0.14,0.74,0.14,0.61,0.1,0.93,0.05,0.94,0.04,0.84,0.05,0.87,0.04,0.81,0.12
0.68,0.86,0.06,0.88,0.1,0.76,0.15,0.73,0.15,0.61,0.1,0.93,0.05,0.93,0.05,0.85,0.05,0.86,0.05,0.8,0.12
0.68,0.86,0.06,0.88,0.1,0.75,0.15,0.72,0.15,0.64,0.1,0.93,0.05,0.91,0.06,0.86,0.05,0.84,0.06,0.8,0.12
0.68,0.87,0.05,0.91,0.07,0.79,0.14,0.71,0.14,0.77,0.07,0.95,0.04,0.86,0.09,0.88,0.04,0.77,0.09,0.81,0.11
0.68,0.87,0.05,0.89,0.09,0.77,0.14,0.73,0.14,0.68,0.09,0.93,0.05,0.9,0.07,0.85,0.05,0.83,0.07,0.81,0.12
0.68,0.88,0.05,0.89,0.09,0.79,0.13,0.76,0.13,0.62,0.09,0.92,0.06,0.94,0.04,0.83,0.06,0.87,0.04,0.82,0.11
0.68,0.88,0.05,0.9,0.09,0.77,0.13,0.76,0.13,0.62,0.09,0.92,0.06,0.94,0.05,0.83,0.06,0.87,0.05,0.83,0.11
0.68,0.87,0.05,0.89,0.1,0.77,0.14,0.75,0.14,0.6,0.1,0.92,0.06,0.94,0.04,0.84,0.06,0.88,0.04,0.82,0.12
0.69,0.87,0.05,0.89,0.09,0.79,0.13,0.76,0.13,0.63,0.09,0.92,0.06,0.94,0.05,0.83,0.06,0.87,0.05,0.82,0.11
0.68,0.88,0.05,0.89,0.09,0.81,0.12,0.77,0.12,0.66,0.09,0.92,0.06,0.92,0.05,0.82,0.06,0.86,0.05,0.83,0.1
0.68,0.87,0.05,0.89,0.09,0.79,0.13,0.73,0.13,0.68,0.09,0.93,0.05,0.91,0.06,0.85,0.05,0.83,0.06,0.81,0.11
0.68,0.87,0.05,0.89,0.09,0.79,0.12,0.76,0.12,0.63,0.09,0.92,0.06,0.94,0.04,0.83,0.06,0.87,0.04,0.82,0.1
0.68,0.85,0.06,0.87,0.11,0.75,0.15,0.71,0.15,0.59,0.11,0.93,0.05,0.94,0.04,0.85,0.05,0.88,0.04,0.79,0.13
0.68,0.84,0.07,0.86,0.12,0.73,0.17,0.68,0.17,0.58,0.12,0.94,0.04,0.93,0.04,0.87,0.04,0.88,0.04,0.77,0.15
0.68,0.83,0.07,0.84,0.13,0.71,0.19,0.66,0.19,0.55,0.13,0.95,0.04,0.94,0.04,0.88,0.04,0.89,0.04,0.75,0.16
0.68,0.83,0.07,0.85,0.12,0.71,0.18,0.66,0.18,0.59,0.12,0.95,0.04,0.92,0.05,0.89,0.04,0.86,0.05,0.76,0.15
0.68,0.83,0.07,0.86,0.12,0.72,0.19,0.65,0.19,0.63,0.12,0.96,0.03,0.9,0.07,0.9,0.03,0.83,0.07,0.76,0.15
0.68,0.85,0.06,0.88,0.09,0.79,0.14,0.69,0.14,0.72,0.09,0.95,0.04,0.89,0.08,0.88,0.04,0.81,0.08,0.78,0.12
0.68,0.84,0.06,0.87,0.1,0.78,0.15,0.67,0.15,0.69,0.1,0.95,0.03,0.89,0.07,0.89,0.03,0.82,0.07,0.77,0.12
0.68,0.84,0.06,0.87,0.1,0.79,0.15,0.68,0.15,0.7,0.1,0.95,0.04,0.89,0.07,0.88,0.04,0.82,0.07,0.78,0.12
0.68,0.84,0.06,0.86,0.11,0.79,0.14,0.7,0.14,0.65,0.11,0.94,0.05,0.92,0.05,0.85,0.05,0.86,0.05,0.78,0.12
0.69,0.83,0.07,0.85,0.13,0.74,0.17,0.67,0.17,0.58,0.13,0.95,0.04,0.94,0.04,0.88,0.04,0.89,0.04,0.76,0.15
0.69,0.86,0.06,0.88,0.1,0.75,0.15,0.72,0.15,0.6,0.1,0.93,0.05,0.93,0.05,0.86,0.05,0.87,0.05,0.8,0.12
0.69,0.85,0.06,0.86,0.12,0.73,0.17,0.69,0.17,0.56,0.12,0.94,0.04,0.95,0.04,0.87,0.04,0.89,0.04,0.77,0.15
0.68,0.84,0.07,0.86,0.11,0.71,0.19,0.65,0.19,0.61,0.11,0.96,0.03,0.91,0.06,0.9,0.03,0.84,0.06,0.76,0.15
0.68,0.84,0.06,0.86,0.12,0.77,0.15,0.7,0.15,0.62,0.12,0.94,0.05,0.93,0.05,0.86,0.05,0.87,0.05,0.78,0.14
0.68,0.86,0.06,0.89,0.09,0.74,0.16,0.7,0.16,0.64,0.09,0.94,0.04,0.91,0.06,0.88,0.04,0.82,0.06,0.79,0.12
0.69,0.87,0.05,0.9,0.09,0.75,0.15,0.73,0.15,0.61,0.09,0.93,0.05,0.93,0.05,0.86,0.05,0.86,0.05,0.81,0.12
0.69,0.88,0.05,0.9,0.09,0.77,0.14,0.75,0.14,0.61,0.09,0.93,0.05,0.94,0.04,0.84,0.05,0.87,0.04,0.82,0.12
0.69,0.9,0.04,0.92,0.07,0.82,0.1,0.81,0.1,0.67,0.07,0.91,0.06,0.93,0.05,0.81,0.06,0.85,0.05,0.86,0.09
0.7,0.9,0.04,0.94,0.05,0.82,0.11,0.8,0.11,0.73,0.05,0.92,0.06,0.91,0.07,0.83,0.06,0.8,0.07,0.87,0.08
0.69,0.89,0.05,0.91,0.07,0.79,0.13,0.76,0.13,0.68,0.07,0.93,0.05,0.91,0.06,0.84,0.05,0.82,0.06,0.83,0.1
0.69,0.88,0.05,0.89,0.09,0.79,0.13,0.76,0.13,0.65,0.09,0.92,0.06,0.92,0.05,0.83,0.06,0.85,0.05,0.82,0.11
0.68,0.87,0.05,0.89,0.09,0.78,0.14,0.73,0.14,0.67,0.09,0.93,0.05,0.91,0.06,0.85,0.05,0.83,0.06,0.81,0.12
